,Year,From_League,To_League,Longitude,Latitude,Distinction,Season,From_League_name,To_League_name,Fee_total,From_To,From_Country
633,2020,ES1,FR1,-3.85760381626696,40.3357651584073,9,20/21,LaLiga,Ligue 1,36000000,LaLigaLigue 1,Spain
634,2020,FR1,ES1,-3.86254233785258,40.3319845511868,0,20/21,Ligue 1,LaLiga,0,Ligue 1LaLiga,France
635,2020,FR1,ES1,-2.98977831638016,40.848049527869,1,20/21,Ligue 1,LaLiga,0,Ligue 1LaLiga,France
636,2020,FR1,ES1,-2.15387157234636,41.4218962082755,2,20/21,Ligue 1,LaLiga,0,Ligue 1LaLiga,France
637,2020,FR1,ES1,-1.35864141975335,42.0509026484187,3,20/21,Ligue 1,LaLiga,0,Ligue 1LaLiga,France
638,2020,FR1,ES1,-0.607721318527698,42.7321948756678,4,20/21,Ligue 1,LaLiga,0,Ligue 1LaLiga,France
639,2020,FR1,ES1,0.095457727001893,43.4626600201222,5,20/21,Ligue 1,LaLiga,0,Ligue 1LaLiga,France
640,2020,FR1,ES1,0.747682844593614,44.2389605375233,6,20/21,Ligue 1,LaLiga,0,Ligue 1LaLiga,France
641,2020,FR1,ES1,1.34597397392136,45.0575494587178,7,20/21,Ligue 1,LaLiga,0,Ligue 1LaLiga,France
642,2020,FR1,ES1,1.88759748267034,45.9146865959982,8,20/21,Ligue 1,LaLiga,0,Ligue 1LaLiga,France
643,2020,FR1,ES1,2.37007865668653,46.8064556322709,9,20/21,Ligue 1,LaLiga,0,Ligue 1LaLiga,France
644,2020,ES1,GB1,-3.86656631069273,40.3330288573205,0,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,Spain
645,2020,ES1,GB1,-3.50117836266055,41.2574101804816,1,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,Spain
646,2020,ES1,GB1,-3.16218692218413,42.1917944624876,2,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,Spain
647,2020,ES1,GB1,-2.84986539324417,43.1354281020622,3,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,Spain
648,2020,ES1,GB1,-2.56446566995682,44.0875500381206,4,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,Spain
649,2020,ES1,GB1,-2.30621793341553,45.0473923635822,5,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,Spain
650,2020,ES1,GB1,-2.07533046604502,46.014180944704,6,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,Spain
651,2020,ES1,GB1,-1.87198948361698,46.9871360454364,7,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,Spain
652,2020,ES1,GB1,-1.69635898506291,47.9654729562978,8,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,Spain
653,2020,ES1,GB1,-1.54858062020555,48.9484026272592,9,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,Spain
654,2020,ES1,GB1,-1.42877357551507,49.9351323041305,10,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,Spain
655,2020,ES1,GB1,-1.33703447798266,50.9248661679344,11,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,Spain
656,2020,ES1,GB1,-1.27343731718879,51.916805976751,12,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,Spain
657,2020,ES1,GB1,-1.2380333856289,52.9101517095179,13,20/21,LaLiga,Premier League,239500000,LaLigaPremier League,Spain
658,2020,GB1,ES1,-1.23079067911815,52.9137918641723,0,20/21,Premier League,LaLiga,35000000,Premier LeagueLaLiga,United Kingdom
659,2020,GB1,ES1,-1.59603341971231,51.9893531568372,1,20/21,Premier League,LaLiga,35000000,Premier LeagueLaLiga,United Kingdom
660,2020,GB1,ES1,-1.93487808179957,51.0549156371757,2,20/21,Premier League,LaLiga,35000000,Premier LeagueLaLiga,United Kingdom
661,2020,GB1,ES1,-2.24705137977919,50.1112329494015,3,20/21,Premier League,LaLiga,35000000,Premier LeagueLaLiga,United Kingdom
662,2020,GB1,ES1,-2.53230153908652,49.1590661941578,4,20/21,Premier League,LaLiga,35000000,Premier LeagueLaLiga,United Kingdom
663,2020,GB1,ES1,-2.79039849925471,48.1991833146729,5,20/21,Premier League,LaLiga,35000000,Premier LeagueLaLiga,United Kingdom
664,2020,GB1,ES1,-3.02113409946348,47.2323584773976,6,20/21,Premier League,LaLiga,35000000,Premier LeagueLaLiga,United Kingdom
665,2020,GB1,ES1,-3.22432224642532,46.2593714476226,7,20/21,Premier League,LaLiga,35000000,Premier LeagueLaLiga,United Kingdom
666,2020,GB1,ES1,-3.39979906447384,45.2810069605813,8,20/21,Premier League,LaLiga,35000000,Premier LeagueLaLiga,United Kingdom
667,2020,GB1,ES1,-3.547423027733,44.2980540885432,9,20/21,Premier League,LaLiga,35000000,Premier LeagueLaLiga,United Kingdom
668,2020,GB1,ES1,-3.66707507426087,43.3113056044107,10,20/21,Premier League,LaLiga,35000000,Premier LeagueLaLiga,United Kingdom
669,2020,GB1,ES1,-3.75865870207564,42.3215573423296,11,20/21,Premier League,LaLiga,35000000,Premier LeagueLaLiga,United Kingdom
670,2020,GB1,ES1,-3.82210004698658,41.3296075558323,12,20/21,Premier League,LaLiga,35000000,Premier LeagueLaLiga,United Kingdom
671,2020,GB1,ES1,-3.85734794216713,40.3362562740284,13,20/21,Premier League,LaLiga,35000000,Premier LeagueLaLiga,United Kingdom
672,2020,ES1,IT1,-3.86096634570212,40.3337998805472,0,20/21,LaLiga,Serie A,149580000,LaLigaSerie A,Spain
673,2020,ES1,IT1,-2.87153041486559,40.3160332611943,1,20/21,LaLiga,Serie A,149580000,LaLigaSerie A,Spain
674,2020,ES1,IT1,-1.88193665668721,40.3178519882105,2,20/21,LaLiga,Serie A,149580000,LaLigaSerie A,Spain
675,2020,ES1,IT1,-0.892572714483214,40.3392553491647,3,20/21,LaLiga,Serie A,149580000,LaLigaSerie A,Spain
676,2020,ES1,IT1,0.0961738584536387,40.3802349599399,4,20/21,LaLiga,Serie A,149580000,LaLigaSerie A,Spain
677,2020,ES1,IT1,1.08391575066612,40.4407747680175,5,20/21,LaLiga,Serie A,149580000,LaLigaSerie A,Spain
678,2020,ES1,IT1,2.07026604425032,40.5208510587654,6,20/21,LaLiga,Serie A,149580000,LaLigaSerie A,Spain
679,2020,ES1,IT1,3.05483836641879,40.6204324647273,7,20/21,LaLiga,Serie A,149580000,LaLigaSerie A,Spain
680,2020,ES1,IT1,4.03724704085048,40.7394799779102,8,20/21,LaLiga,Serie A,149580000,LaLigaSerie A,Spain
681,2020,ES1,IT1,5.01710723876747,40.8779469650644,9,20/21,LaLiga,Serie A,149580000,LaLigaSerie A,Spain
682,2020,ES1,IT1,5.99403512968044,41.0357791859507,10,20/21,LaLiga,Serie A,149580000,LaLigaSerie A,Spain
683,2020,ES1,IT1,6.96764803174218,41.2129148145876,11,20/21,LaLiga,Serie A,149580000,LaLigaSerie A,Spain
684,2020,ES1,IT1,7.93756456165165,41.4092844634693,12,20/21,LaLiga,Serie A,149580000,LaLigaSerie A,Spain
685,2020,ES1,IT1,8.90340478404955,41.6248112107466,13,20/21,LaLiga,Serie A,149580000,LaLigaSerie A,Spain
686,2020,ES1,IT1,9.86479036034626,41.8594106303585,14,20/21,LaLiga,Serie A,149580000,LaLigaSerie A,Spain
687,2020,ES1,IT1,10.8213446969245,42.1129908251034,15,20/21,LaLiga,Serie A,149580000,LaLigaSerie A,Spain
688,2020,ES1,IT1,11.7726930926587,42.3854524626373,16,20/21,LaLiga,Serie A,149580000,LaLigaSerie A,Spain
689,2020,ES1,IT1,12.7184628856923,42.6766888143841,17,20/21,LaLiga,Serie A,149580000,LaLigaSerie A,Spain
690,2020,IT1,ES1,12.7176342424351,42.6707410030026,0,20/21,Serie A,LaLiga,104350000,Serie ALaLiga,Italy
691,2020,IT1,ES1,11.7281966415119,42.6884143692046,1,20/21,Serie A,LaLiga,104350000,Serie ALaLiga,Italy
692,2020,IT1,ES1,10.7386030591414,42.6865023742496,2,20/21,Serie A,LaLiga,104350000,Serie ALaLiga,Italy
693,2020,IT1,ES1,9.74924113857098,42.6650057671034,3,20/21,Serie A,LaLiga,104350000,Serie ALaLiga,Italy
694,2020,IT1,ES1,8.76049843230154,42.6239329684093,4,20/21,Serie A,LaLiga,104350000,Serie ALaLiga,Italy
695,2020,IT1,ES1,7.77276225027555,42.5633000671896,5,20/21,Serie A,LaLiga,104350000,Serie ALaLiga,Italy
696,2020,IT1,ES1,6.7864195081602,42.4831308145428,6,20/21,Serie A,LaLiga,104350000,Serie ALaLiga,Italy
697,2020,IT1,ES1,5.80185657578486,42.3834566143402,7,20/21,Serie A,LaLiga,104350000,Serie ALaLiga,Italy
698,2020,IT1,ES1,4.81945912579245,42.264316510924,8,20/21,Serie A,LaLiga,104350000,Serie ALaLiga,Italy
699,2020,IT1,ES1,3.83961198256394,42.1257571738135,9,20/21,Serie A,LaLiga,104350000,Serie ALaLiga,Italy
700,2020,IT1,ES1,2.86269897147501,41.967832879423,10,20/21,Serie A,LaLiga,104350000,Serie ALaLiga,Italy
701,2020,IT1,ES1,1.88910276854414,41.7906054898011,11,20/21,Serie A,LaLiga,104350000,Serie ALaLiga,Italy
702,2020,IT1,ES1,0.91920475053089,41.5941444283982,12,20/21,Serie A,LaLiga,104350000,Serie ALaLiga,Italy
703,2020,IT1,ES1,-0.0466151544568518,41.3785266528715,13,20/21,Serie A,LaLiga,104350000,Serie ALaLiga,Italy
704,2020,IT1,ES1,-1.00797861578819,41.1438366249398,14,20/21,Serie A,LaLiga,104350000,Serie ALaLiga,Italy
705,2020,IT1,ES1,-1.96450904850876,40.8901662772974,15,20/21,Serie A,LaLiga,104350000,Serie ALaLiga,Italy
706,2020,IT1,ES1,-2.91583176085644,40.6176149776032,16,20/21,Serie A,LaLiga,104350000,Serie ALaLiga,Italy
707,2020,FR1,GB1,-1.23348391982723,52.9151915060127,0,20/21,Ligue 1,Premier League,163500000,Ligue 1Premier League,France
708,2020,FR1,GB1,-0.902825003039707,51.9487327557259,1,20/21,Ligue 1,Premier League,163500000,Ligue 1Premier League,France
709,2020,FR1,GB1,-0.50715773909986,51.007018759067,2,20/21,Ligue 1,Premier League,163500000,Ligue 1Premier League,France
710,2020,FR1,GB1,-0.0483169300224944,50.0944164649749,3,20/21,Ligue 1,Premier League,163500000,Ligue 1Premier League,France
711,2020,FR1,GB1,0.471569671614159,49.2151578245876,4,20/21,Ligue 1,Premier League,163500000,Ligue 1Premier League,France
712,2020,FR1,GB1,1.05009122955678,48.3733201666911,5,20/21,Ligue 1,Premier League,163500000,Ligue 1Premier League,France
713,2020,FR1,GB1,1.68456500349082,47.5728072901883,6,20/21,Ligue 1,Premier League,163500000,Ligue 1Premier League,France
714,2020,FR1,GB1,2.37204878953728,46.8173313612665,7,20/21,Ligue 1,Premier League,163500000,Ligue 1Premier League,France
715,2020,GB1,FR1,2.37176463018962,46.8119779916499,0,20/21,Premier League,Ligue 1,6230000,Premier LeagueLigue 1,United Kingdom
716,2020,GB1,FR1,2.04162192304799,47.7786132011153,1,20/21,Premier League,Ligue 1,6230000,Premier LeagueLigue 1,United Kingdom
717,2020,GB1,FR1,1.64645766244475,48.7205383798842,2,20/21,Premier League,Ligue 1,6230000,Premier LeagueLigue 1,United Kingdom
718,2020,GB1,FR1,1.18810431785012,49.6333855997167,3,20/21,Premier League,Ligue 1,6230000,Premier LeagueLigue 1,United Kingdom
719,2020,GB1,FR1,0.668687381355062,50.5129217736965,4,20/21,Premier League,Ligue 1,6230000,Premier LeagueLigue 1,United Kingdom
720,2020,GB1,FR1,0.0906155112653373,51.3550682860493,5,20/21,Premier League,Ligue 1,6230000,Premier LeagueLigue 1,United Kingdom
721,2020,GB1,FR1,-0.543430637412671,52.1559199056416,6,20/21,Premier League,Ligue 1,6230000,Premier LeagueLigue 1,United Kingdom
722,2020,GB1,FR1,-1.23051084379869,52.9117628954546,7,20/21,Premier League,Ligue 1,6230000,Premier LeagueLigue 1,United Kingdom
723,2020,FR1,IT1,2.37576335904583,46.814721861778,0,20/21,Ligue 1,Serie A,88900000,Ligue 1Serie A,France
724,2020,FR1,IT1,3.24330021862586,46.2823942206911,1,20/21,Ligue 1,Serie A,88900000,Ligue 1Serie A,France
725,2020,FR1,IT1,4.12839593265903,45.7798024408189,2,20/21,Ligue 1,Serie A,88900000,Ligue 1Serie A,France
726,2020,FR1,IT1,5.03003166459711,45.3075250571899,3,20/21,Ligue 1,Serie A,88900000,Ligue 1Serie A,France
727,2020,FR1,IT1,5.94716953862356,44.8661057098327,4,20/21,Ligue 1,Serie A,88900000,Ligue 1Serie A,France
728,2020,FR1,IT1,6.8787538343558,44.4560525179903,5,20/21,Ligue 1,Serie A,88900000,Ligue 1Serie A,France
729,2020,FR1,IT1,7.82371220208832,44.0778374952224,6,20/21,Ligue 1,Serie A,88900000,Ligue 1Serie A,France
730,2020,FR1,IT1,8.78095689717794,43.7318960060688,7,20/21,Ligue 1,Serie A,88900000,Ligue 1Serie A,France
731,2020,FR1,IT1,9.74938603215024,43.4186262649002,8,20/21,Ligue 1,Serie A,88900000,Ligue 1Serie A,France
732,2020,FR1,IT1,10.7278848450857,43.1383888775321,9,20/21,Ligue 1,Serie A,88900000,Ligue 1Serie A,France
733,2020,FR1,IT1,11.7153269828259,42.8915064261303,10,20/21,Ligue 1,Serie A,88900000,Ligue 1Serie A,France
734,2020,FR1,IT1,12.7105757975221,42.6782630978858,11,20/21,Ligue 1,Serie A,88900000,Ligue 1Serie A,France
735,2020,IT1,FR1,12.7174978118279,42.6726928267669,0,20/21,Serie A,Ligue 1,91130000,Serie ALigue 1,Italy
736,2020,IT1,FR1,11.8498773442848,43.2048841875529,1,20/21,Serie A,Ligue 1,91130000,Serie ALigue 1,Italy
737,2020,IT1,FR1,10.9647026934499,43.7073369293251,2,20/21,Serie A,Ligue 1,91130000,Serie ALigue 1,Italy
738,2020,IT1,FR1,10.0629927867361,44.1794726771023,3,20/21,Serie A,Ligue 1,91130000,Serie ALigue 1,Italy
739,2020,IT1,FR1,9.14578558534252,44.6207479538932,4,20/21,Serie A,Ligue 1,91130000,Serie ALigue 1,Italy
740,2020,IT1,FR1,8.21413688945487,45.0306548062949,5,20/21,Serie A,Ligue 1,91130000,Serie ALigue 1,Italy
741,2020,IT1,FR1,7.26911912290983,45.4087213891996,6,20/21,Serie A,Ligue 1,91130000,Serie ALigue 1,Italy
742,2020,IT1,FR1,6.31182009872473,45.7545125089371,7,20/21,Serie A,Ligue 1,91130000,Serie ALigue 1,Italy
743,2020,IT1,FR1,5.34334176691243,46.0676301242274,8,20/21,Serie A,Ligue 1,91130000,Serie ALigue 1,Italy
744,2020,IT1,FR1,4.36479894602305,46.3477138043676,9,20/21,Serie A,Ligue 1,91130000,Serie ALigue 1,Italy
745,2020,IT1,FR1,3.37731803987276,46.5944411441248,10,20/21,Serie A,Ligue 1,91130000,Serie ALigue 1,Italy
746,2020,IT1,FR1,2.38203574093668,46.8075281348576,11,20/21,Serie A,Ligue 1,91130000,Serie ALigue 1,Italy
747,2020,GB1,IT1,-1.23427854516184,52.9131706636476,0,20/21,Premier League,Serie A,29500000,Premier LeagueSerie A,United Kingdom
748,2020,GB1,IT1,-0.520566824116244,52.1830493259648,1,20/21,Premier League,Serie A,29500000,Premier LeagueSerie A,United Kingdom
749,2020,GB1,IT1,0.20790454132743,51.4676535905665,2,20/21,Premier League,Serie A,29500000,Premier LeagueSerie A,United Kingdom
750,2020,GB1,IT1,0.950831789802507,50.7672817664824,3,20/21,Premier League,Serie A,29500000,Premier LeagueSerie A,United Kingdom
751,2020,GB1,IT1,1.7079051320611,50.0822258980024,4,20/21,Premier League,Serie A,29500000,Premier LeagueSerie A,United Kingdom
752,2020,GB1,IT1,2.47880888015167,49.412771642898,5,20/21,Premier League,Serie A,29500000,Premier LeagueSerie A,United Kingdom
753,2020,GB1,IT1,3.26322157905585,48.7591981533076,6,20/21,Premier League,Serie A,29500000,Premier LeagueSerie A,United Kingdom
754,2020,GB1,IT1,4.06081614073042,48.1217779593345,7,20/21,Premier League,Serie A,29500000,Premier LeagueSerie A,United Kingdom
755,2020,GB1,IT1,4.87125998049788,47.5007768554058,8,20/21,Premier League,Serie A,29500000,Premier LeagueSerie A,United Kingdom
756,2020,GB1,IT1,5.69421515572914,46.8964537894407,9,20/21,Premier League,Serie A,29500000,Premier LeagueSerie A,United Kingdom
757,2020,GB1,IT1,6.52933850676054,46.3090607548722,10,20/21,Premier League,Serie A,29500000,Premier LeagueSerie A,United Kingdom
758,2020,GB1,IT1,7.37628179998607,45.7388426855707,11,20/21,Premier League,Serie A,29500000,Premier LeagueSerie A,United Kingdom
759,2020,GB1,IT1,8.23469187306535,45.1860373537101,12,20/21,Premier League,Serie A,29500000,Premier LeagueSerie A,United Kingdom
760,2020,GB1,IT1,9.1042107821871,44.6508752706201,13,20/21,Premier League,Serie A,29500000,Premier LeagueSerie A,United Kingdom
761,2020,GB1,IT1,9.98447595132597,44.1335795906666,14,20/21,Premier League,Serie A,29500000,Premier LeagueSerie A,United Kingdom
762,2020,GB1,IT1,10.8751203234313,43.6343660182004,15,20/21,Premier League,Serie A,29500000,Premier LeagueSerie A,United Kingdom
763,2020,GB1,IT1,11.7757725134845,43.1534427176107,16,20/21,Premier League,Serie A,29500000,Premier LeagueSerie A,United Kingdom
764,2020,GB1,IT1,12.6860569633603,42.6910102265249,17,20/21,Premier League,Serie A,29500000,Premier LeagueSerie A,United Kingdom
765,2020,IT1,GB1,12.7196237583851,42.6741634685888,0,20/21,Serie A,Premier League,66800000,Serie APremier League,Italy
766,2020,IT1,GB1,12.0061185048749,43.404486576337,1,20/21,Serie A,Premier League,66800000,Serie APremier League,Italy
767,2020,IT1,GB1,11.277849443949,44.1200882556221,2,20/21,Serie A,Premier League,66800000,Serie APremier League,Italy
768,2020,IT1,GB1,10.5351202526164,44.8206701115389,3,20/21,Serie A,Premier League,66800000,Serie APremier League,Italy
769,2020,IT1,GB1,9.77824063753794,45.5059400122177,4,20/21,Serie A,Premier League,66800000,Serie APremier League,Italy
770,2020,IT1,GB1,9.00752620588409,46.1756122106387,5,20/21,Serie A,Premier League,66800000,Serie APremier League,Italy
771,2020,IT1,GB1,8.2232983337311,46.8294074637844,6,20/21,Serie A,Premier League,66800000,Serie APremier League,Italy
772,2020,IT1,GB1,7.42588403205231,47.4670531490797,7,20/21,Serie A,Premier League,66800000,Serie APremier League,Italy
773,2020,IT1,GB1,6.61561581035955,48.0882833780708,8,20/21,Serie A,Premier League,66800000,Serie APremier League,Italy
774,2020,IT1,GB1,5.79283153805184,48.6928391072973,9,20/21,Serie A,Premier League,66800000,Serie APremier League,Italy
775,2020,IT1,GB1,4.95787430352896,49.2804682463089,10,20/21,Serie A,Premier League,66800000,Serie APremier League,Italy
776,2020,IT1,GB1,4.11109227112894,49.8509257627831,11,20/21,Serie A,Premier League,66800000,Serie APremier League,Italy
777,2020,IT1,GB1,3.25283853594881,50.4039737847007,12,20/21,Serie A,Premier League,66800000,Serie APremier League,Italy
778,2020,IT1,GB1,2.38347097660942,50.9393816995337,13,20/21,Serie A,Premier League,66800000,Serie APremier League,Italy
779,2020,IT1,GB1,1.50335210602553,51.4569262504079,14,20/21,Serie A,Premier League,66800000,Serie APremier League,Italy
780,2020,IT1,GB1,0.612848920243497,51.9563916291977,15,20/21,Serie A,Premier League,66800000,Serie APremier League,Italy
781,2020,IT1,GB1,-0.287667254590446,52.437569566514,16,20/21,Serie A,Premier League,66800000,Serie APremier League,Italy
782,2020,IT1,GB1,-1.19782091706744,52.9002594185502,17,20/21,Serie A,Premier League,66800000,Serie APremier League,Italy
783,2021,L1,ES1,9.94753098878138,51.5279541844924,0,21/22,Bundesliga,LaLiga,41000000,BundesligaLaLiga,Germany
784,2021,L1,ES1,8.99619035569207,51.1935781229255,1,21/22,Bundesliga,LaLiga,41000000,BundesligaLaLiga,Germany
785,2021,L1,ES1,8.05910817939199,50.821108868387,2,21/22,Bundesliga,LaLiga,41000000,BundesligaLaLiga,Germany
786,2021,L1,ES1,7.13780906462055,50.4111524172399,3,21/22,Bundesliga,LaLiga,41000000,BundesligaLaLiga,Germany
787,2021,L1,ES1,6.23379193754696,49.9643757563976,4,21/22,Bundesliga,LaLiga,41000000,BundesligaLaLiga,Germany
788,2021,L1,ES1,5.34852760706212,49.4815057781561,5,21/22,Bundesliga,LaLiga,41000000,BundesligaLaLiga,Germany
789,2021,L1,ES1,4.48345637181647,48.9633280975615,6,21/22,Bundesliga,LaLiga,41000000,BundesligaLaLiga,Germany
790,2021,L1,ES1,3.63998567689703,48.4106857742385,7,21/22,Bundesliga,LaLiga,41000000,BundesligaLaLiga,Germany
791,2021,L1,ES1,2.81948782395621,47.8244779407568,8,21/22,Bundesliga,LaLiga,41000000,BundesligaLaLiga,Germany
792,2021,L1,ES1,2.02329773851804,47.2056583397698,9,21/22,Bundesliga,LaLiga,41000000,BundesligaLaLiga,Germany
793,2021,L1,ES1,1.25271079809413,46.5552337723034,10,21/22,Bundesliga,LaLiga,41000000,BundesligaLaLiga,Germany
794,2021,L1,ES1,0.50898072464312,45.8742624597209,11,21/22,Bundesliga,LaLiga,41000000,BundesligaLaLiga,Germany
795,2021,L1,ES1,-0.206682455197551,45.1638523220285,12,21/22,Bundesliga,LaLiga,41000000,BundesligaLaLiga,Germany
796,2021,L1,ES1,-0.893114378788837,44.4251591753224,13,21/22,Bundesliga,LaLiga,41000000,BundesligaLaLiga,Germany
797,2021,L1,ES1,-1.54919824187341,43.6593848513106,14,21/22,Bundesliga,LaLiga,41000000,BundesligaLaLiga,Germany
798,2021,L1,ES1,-2.17386661558281,42.8677752419684,15,21/22,Bundesliga,LaLiga,41000000,BundesligaLaLiga,Germany
799,2021,L1,ES1,-2.76610318311241,42.0516182725093,16,21/22,Bundesliga,LaLiga,41000000,BundesligaLaLiga,Germany
800,2021,L1,ES1,-3.3249443932385,41.2122418059697,17,21/22,Bundesliga,LaLiga,41000000,BundesligaLaLiga,Germany
801,2021,L1,ES1,-3.84948102798739,40.3510114828145,18,21/22,Bundesliga,LaLiga,41000000,BundesligaLaLiga,Germany
802,2021,ES1,L1,-3.86242229864938,40.3307214714556,0,21/22,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain
803,2021,ES1,L1,-2.91096616914193,40.6647687500532,1,21/22,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain
804,2021,ES1,L1,-1.97375533137846,41.036914146766,2,21/22,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain
805,2021,ES1,L1,-1.05231459942673,41.4465521921377,3,21/22,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain
806,2021,ES1,L1,-0.148143129862877,41.8930164172919,4,21/22,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain
807,2021,ES1,L1,0.737288017311553,42.3755804382561,5,21/22,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain
808,2021,ES1,L1,1.60253827204036,42.8934591377674,6,21/22,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain
809,2021,ES1,L1,2.44619989797718,43.4458099426346,7,21/22,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain
810,2021,ES1,L1,3.26690028283051,44.0317341945796,8,21/22,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain
811,2021,ES1,L1,4.06330417156294,44.6502786123279,9,21/22,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain
812,2021,ES1,L1,4.8341158388113,45.3004368425685,10,21/22,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain
813,2021,ES1,L1,5.57808119699311,45.9811510972607,11,21/22,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain
814,2021,ES1,L1,6.29398983666968,46.6913138746239,12,21/22,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain
815,2021,ES1,L1,6.98067699584615,47.4297697610098,13,21/22,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain
816,2021,ES1,L1,7.6370254550045,48.1953173107258,14,21/22,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain
817,2021,ES1,L1,8.26196735478636,48.9867110007517,15,21/22,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain
818,2021,ES1,L1,8.85448593336835,49.8026632571681,16,21/22,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain
819,2021,ES1,L1,9.41361718070317,50.6418465500008,17,21/22,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain
820,2021,ES1,L1,9.93845140693526,51.5028955530727,18,21/22,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain
821,2021,L1,FR1,2.373990788677,46.8151312885301,0,21/22,Bundesliga,Ligue 1,37000000,BundesligaLigue 1,Germany
822,2021,L1,FR1,3.33787085411091,47.1012360918917,1,21/22,Bundesliga,Ligue 1,37000000,BundesligaLigue 1,Germany
823,2021,L1,FR1,4.28041882571043,47.4512704620343,2,21/22,Bundesliga,Ligue 1,37000000,BundesligaLigue 1,Germany
824,2021,L1,FR1,5.19739985328873,47.8636617011617,3,21/22,Bundesliga,Ligue 1,37000000,BundesligaLigue 1,Germany
825,2021,L1,FR1,6.08469395845426,48.336556943246,4,21/22,Bundesliga,Ligue 1,37000000,BundesligaLigue 1,Germany
826,2021,L1,FR1,6.93831454559573,48.8678314789201,5,21/22,Bundesliga,Ligue 1,37000000,BundesligaLigue 1,Germany
827,2021,L1,FR1,7.7544263135806,49.4550983017563,6,21/22,Bundesliga,Ligue 1,37000000,BundesligaLigue 1,Germany
828,2021,L1,FR1,8.52936248769049,50.0957188330409,7,21/22,Bundesliga,Ligue 1,37000000,BundesligaLigue 1,Germany
829,2021,L1,FR1,9.25964129437052,50.7868147768588,8,21/22,Bundesliga,Ligue 1,37000000,BundesligaLigue 1,Germany
830,2021,L1,FR1,9.94198160477199,51.5252810522219,9,21/22,Bundesliga,Ligue 1,37000000,BundesligaLigue 1,Germany
831,2021,FR1,L1,9.94956172111757,51.520763926178,0,21/22,Ligue 1,Bundesliga,42750000,Ligue 1Bundesliga,France
832,2021,FR1,L1,8.98554693765282,51.2351133768894,1,21/22,Ligue 1,Bundesliga,42750000,Ligue 1Bundesliga,France
833,2021,FR1,L1,8.04283411925509,50.8855232153057,2,21/22,Ligue 1,Bundesliga,42750000,Ligue 1Bundesliga,France
834,2021,FR1,L1,7.12565885676478,50.4735641434025,3,21/22,Ligue 1,Bundesliga,42750000,Ligue 1Bundesliga,France
835,2021,FR1,L1,6.23814200126717,50.0010870854885,4,21/22,Ligue 1,Bundesliga,42750000,Ligue 1Bundesliga,France
836,2021,FR1,L1,5.38427114918662,49.4702148720371,5,21/22,Ligue 1,Bundesliga,42750000,Ligue 1Bundesliga,France
837,2021,FR1,L1,4.56788272609127,48.8833327018501,6,21/22,Ligue 1,Bundesliga,42750000,Ligue 1Bundesliga,France
838,2021,FR1,L1,3.7926447497057,48.243077425404,7,21/22,Ligue 1,Bundesliga,42750000,Ligue 1Bundesliga,France
839,2021,FR1,L1,3.06204034957667,47.552325697531,8,21/22,Ligue 1,Bundesliga,42750000,Ligue 1Bundesliga,France
840,2021,FR1,L1,2.37935211743811,46.8141810526632,9,21/22,Ligue 1,Bundesliga,42750000,Ligue 1Bundesliga,France
841,2021,L1,GB1,9.94808959143682,51.524941009034,0,21/22,Bundesliga,Premier League,187500000,BundesligaPremier League,Germany
842,2021,L1,GB1,8.97197213328501,51.8597782601902,1,21/22,Bundesliga,Premier League,187500000,BundesligaPremier League,Germany
843,2021,L1,GB1,7.98286779465887,52.1540466481995,2,21/22,Bundesliga,Premier League,187500000,BundesligaPremier League,Germany
844,2021,L1,GB1,6.98246188476682,52.4072447767938,3,21/22,Bundesliga,Premier League,187500000,BundesligaPremier League,Germany
